TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;30.144.078/0001-40;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AVANTI;2019-02-28;560453.00;2
FIDC;30.144.093/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS UTILITY CREDIT;2019-02-28;990870.62;4
FIDC;30.177.979/0001-39;UPSIDE MULTICARTEIRA AGRO- INDUSTRIA E COMÉRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;28318179.39;2
FIDC;30.178.052/0001-13;CENTARA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;24963233.40;10
FIDC;30.192.572/0001-80;SOARCRED BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;14261051.69;6
FIDC;30.282.668/0001-30;SOCOPA CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;456928.65;2
FIDC;30.283.426/0001-60;FUNCHAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;1975370.81;1
FIDC;30.283.468/0001-00;CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;2985957.13;1
FIDC;30.283.968/0001-33;PSS ELIPSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;20074762.73;2
FIDC;30.283.991/0001-28;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;1106892.12;1
FIDC;30.284.028/0001-69;ALPHATRADE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;29119211.79;1
FIDC;30.332.502/0001-80;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CATAGUASES;2019-02-28;2225325.13;3
FIDC;30.332.581/0001-20;QUATA ARCEL NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;6059314.22;2
FIDC;30.365.876/0001-00;CHEMICAL X - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - INDUSTRIA PETROQUIMICA;2019-02-28;718552287.22;99
FIDC;30.418.801/0001-32;FRADE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;19767715.43;1
FIDC;30.418.890/0001-17;IRON CAPITAL SPECIAL OPPORTUNITIES FIDC NP;2019-02-28;;1
FIDC;30.418.918/0001-16;FRADE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;36379901.67;1
FIDC;30.418.951/0001-46;XPCE IX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;75998702.01;6
FIDC;30.492.423/0001-37;Fundo de Investimento em Direitos Creditórios Pantera;2019-02-28;249122.18;10
FIDC;30.576.221/0001-73;FORTITUDINE FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;20785815.72;3
FIDC;30.590.978/0001-11;AUTOMOTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;355238712.61;74
FIDC;30.647.586/0001-41;ARESTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADO;2019-02-28;42040040.34;1
FIDC;30.687.493/0001-40;AUDAX NP 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS E MERCANTIS NÃO PADRONIZADO;2019-02-28;293969703.54;2
FIDC;30.791.451/0001-55;CRESTONE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;3101925.42;1
FIDC;30.807.628/0001-64;JC BG FIC FIDC NP;2019-02-28;32271712.72;2
FIDC;30.808.087/0001-99;JIVE PRECATÓRIOS SELECIONADOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;48356216.16;1
FIDC;30.808.095/0001-35;SAINT JOHN FIC FIDC NP;2019-02-28;203664409.48;2
FIDC;30.808.102/0001-07;SAM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;19713798.19;2
FIDC;30.808.119/0001-56;SG JC III FIC FIDC NP;2019-02-28;275372922.31;2
FIDC;30.828.789/0001-34;DIPLOMATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO;2019-02-28;;1
FIDC;30.868.828/0001-27;ARC CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;11569059.37;1
FIDC;31.024.386/0001-03;GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;42271424.89;13
FIDC;31.238.131/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAS VD;2019-02-28;680636032.27;2
FIDC;31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2019-02-28;111543301.81;55
FIDC;31.368.812/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL EMPÍRICA PME;2019-02-28;5500360.10;2
FIDC;31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;48029570.80;1
FIDC;31.547.712/0001-59;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CLIENTES BRF;2019-02-28;873804733.47;120
FIDC;31.570.816/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II;2019-02-28;59415448.45;6
FIDC;31.770.515/0001-02;CASA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;5022356.90;2
FIDC;31.771.948/0001-74;VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS - NP;2019-02-28;4000969.51;1
FIDC;31.772.126/0001-08;IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;3999612.56;3
FIDC;31.809.006/0001-38;FUNDO DE INVES TIMENTO EM DIREITOS CREDITORIOS - IBUY;2019-02-28;421525.33;1
FIDC;31.845.990/0001-92;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - WIRECARD;2019-02-28;27745.23;1
FIDC;31.881.591/0001-87;3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2019-02-28;24269810.20;1
FIDC;31.881.619/0001-86;OPTA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;994645.99;1
FIDC;31.933.158/0001-48;TCJUS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;4998445.25;1
FIDC;31.933.756/0001-17;VCS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;2308612.94;10
FIDC;31.933.790/0001-91;INVISTA MARK HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;2978892.24;1
FIDC;31.962.973/0001-35;FINVEST YIELD MAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;5998687.21;1
FIDC;32.113.780/0001-72;MN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ABERTO FIDC NP;2019-02-28;6817.03;1
FIDC;32.113.809/0001-16;Materus - Fundo de Investimentos em Direitos Creditórios Não Padronizados Aberto - FIDC NP;2019-02-28;1999973169.30;1
FIDC;32.113.885/0001-21;MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ABERTO FIDC NP;2019-02-28;5261090.81;2
FIDC;32.113.990/0001-60;MN II FUNDO DE INVESTIMENTO EM DIREITO CREDITORIO NAO PADRONIZADO;2019-02-28;24046239.41;1
FIDC;32.114.151/0001-67;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMPERIUM CCEAR;2019-02-28;600957871.82;73
FIDC;32.169.800/0001-27;FENIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO VAREJO II;2019-02-28;1103619291.92;29
FIDC;32.273.345/0001-05;PSS ABSOLUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;243608.95;0
FIDC;32.274.315/0001-13;JAZZ FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;147482512.74;1
FIDC;32.274.338/0001-28;JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;107718968.37;1
FIDC;32.396.488/0001-04;CARTOS CREDITO PESSOAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;3774648.61;0
FIDC;97.525.450/0001-30;G5 AP INFRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;28175224.45;1
FIDC;97.525.452/0001-29;G5 SCB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;16421130.72;3
